,dataset,horizon,shaping_process,shaping_window,model,metric,value
3,ETTh1,336,prollcov,501,NBEATSx,mape,0.1880383150844935
3,ETTh1,336,pentropy,1251,NBEATSx,mape,0.1880122929600238
3,ETTh1,336,pentropy,1501,NBEATSx,mape,0.1879733595599665
3,ETTh1,720,iprollcorr,751,DeepNPTS,mape,0.1879617602635971
3,ETTh1,720,pfarm,501,DeepNPTS,mape,0.1879171816243536
3,ETTh1,336,ipmutual_info,1251,NHITS,mape,0.187892724630834
3,ETTh1,336,pfarm,1251,NBEATSx,mape,0.187883706001456
3,ETTh1,336,prollcov,1251,NBEATSx,mape,0.1878823153753367
3,ETTh1,336,prollcorr,1001,TFT,mape,0.1878799576715417
3,ETTh1,336,pmutual_info,751,NBEATSx,mape,0.1878139885219235
3,ETTh1,336,pfarm,751,GRU,mape,0.1877876244360935
3,ETTh1,336,pmutual_info,1001,NBEATSx,mape,0.1877861665675022
3,ETTh1,720,prollcorr,1501,DeepNPTS,mape,0.1877667037874227
3,ETTh1,336,prollcov,1501,NBEATSx,mape,0.1877153471666995
3,ETTh1,720,pfarm,1501,DeepNPTS,mape,0.1876996425451316
3,ETTh1,720,ipentropy,1501,DeepNPTS,mape,0.187601928922197
3,ETTh1,336,ipmutual_info,1501,NHITS,mape,0.1875993626842301
3,ETTh1,336,ipmutual_info,1501,BiTCN,mape,0.1875508442999316
3,ETTh1,192,pmutual_info,1251,TSMixerx,mape,0.1875345473278756
3,ETTh1,336,ipentropy,501,TFT,mape,0.1874799512265575
3,ETTh1,336,iprollcov,1001,NBEATSx,mape,0.1874759594358145
3,ETTh1,336,pmutual_info,501,MLP,mape,0.1874429005894909
3,ETTh1,336,ipmutual_info,1501,TFT,mape,0.187439825811217
3,ETTh1,336,ipmutual_info,751,NBEATSx,mape,0.1874281826279984
3,ETTh1,720,prollcov,1001,DeepNPTS,mape,0.1874114700981059
3,ETTh1,336,ipmutual_info,1001,NBEATSx,mape,0.1873819760079214
3,ETTh1,720,iprollcov,1251,DeepNPTS,mape,0.1873776335126437
3,ETTh1,336,prollcov,1501,BiTCN,mape,0.1873329860452725
3,ETTh1,720,iprollcov,1001,TCN,mape,0.1873288925951678
3,ETTh1,720,pmutual_info,751,DeepNPTS,mape,0.187326941463979
3,ETTh1,336,iprollcorr,1001,NBEATSx,mape,0.1873166390804786
3,ETTh1,336,pmutual_info,1501,TFT,mape,0.1872776372092168
3,ETTh1,336,prollcov,1001,NBEATSx,mape,0.1872577395247334
3,ETTh1,336,pfarm,1001,NBEATSx,mape,0.1872566824750785
3,ETTh1,336,pentropy,751,TFT,mape,0.1872533478645981
3,ETTh1,336,pentropy,501,TFT,mape,0.1872131797735295
4,ETTh1,720,identity,N/A,LSTM,smape,0.187203042486766
3,ETTh1,720,iprollcorr,501,DeepNPTS,mape,0.1871939515643732
3,ETTh1,336,iprollcov,1001,BiTCN,mape,0.187183298100315
3,ETTh1,336,ipmutual_info,1501,NBEATSx,mape,0.1871433204764276
3,ETTh1,336,iprollcov,501,BiTCN,mape,0.1871302224683048
3,ETTh1,336,ipentropy,751,TFT,mape,0.1871280044271527
3,ETTh1,336,prollcorr,751,TFT,mape,0.1871161815851966
3,ETTh1,336,pfarm,1251,TFT,mape,0.1870996924713824
3,ETTh1,336,iprollcorr,1001,NHITS,mape,0.1870920491627319
3,ETTh1,336,iprollcorr,1501,NBEATSx,mape,0.1870875108873622
3,ETTh1,720,ipmutual_info,1251,DeepNPTS,mape,0.1870785412560319
3,ETTh1,336,identity,N/A,TFT,mape,0.1870769870145782
3,ETTh1,336,prollcov,501,TFT,mape,0.1870702950119437
3,ETTh1,336,prollcorr,1501,NBEATSx,mape,0.1870630385021215
3,ETTh1,720,pfarm,1251,DeepNPTS,mape,0.1870606723165478
3,ETTh1,720,ipentropy,1001,DeepNPTS,mape,0.1870300868147288
3,ETTh1,336,pmutual_info,501,NHITS,mape,0.1870228578908577
3,ETTh1,336,pmutual_info,501,NBEATSx,mape,0.1870217508194492
3,ETTh1,720,iprollcov,751,DeepNPTS,mape,0.1869450542339458
3,ETTh1,336,ipentropy,1501,NBEATSx,mape,0.1869395080810833
3,ETTh1,336,prollcorr,1251,MLP,mape,0.1869382532626326
3,ETTh1,336,iprollcorr,501,NBEATSx,mape,0.186927143125029
3,ETTh1,336,iprollcorr,751,NHITS,mape,0.1868636976929798
3,ETTh1,336,ipmutual_info,501,TFT,mape,0.1868491781696641
3,ETTh1,336,iprollcorr,751,TFT,mape,0.1868483693882885
3,ETTh1,336,identity,N/A,BiTCN,mape,0.1868243923817033
3,ETTh1,336,iprollcorr,1001,TFT,mape,0.186823413962244
3,ETTh1,336,iprollcov,1001,NHITS,mape,0.1867769145828385
3,ETTh1,720,identity,N/A,DeepNPTS,mape,0.1867345378332402
3,ETTh1,336,ipentropy,1251,NBEATSx,mape,0.1867304317968759
3,ETTh1,720,prollcov,1001,TCN,mape,0.1866970878130088
3,ETTh1,336,iprollcorr,1251,NBEATSx,mape,0.1866962167557274
3,ETTh1,336,identity,N/A,NBEATSx,mape,0.1866872404338344
3,ETTh1,720,pmutual_info,1001,BiTCN,mape,0.1866517278408846
3,ETTh1,336,ipmutual_info,1251,NBEATSx,mape,0.1866415485262353
3,ETTh1,720,prollcorr,751,DeepNPTS,mape,0.1866392518202368
3,ETTh1,192,pentropy,751,LSTM,mape,0.1866104303315088
3,ETTh1,336,pfarm,751,NBEATSx,mape,0.1866008368113492
3,ETTh1,336,ipentropy,1001,BiTCN,mape,0.1865941062976228
3,ETTh1,720,ipentropy,751,DeepNPTS,mape,0.1865898915860057
3,ETTh1,336,iprollcov,1251,NBEATSx,mape,0.1865648047135489
3,ETTh1,336,pmutual_info,1001,BiTCN,mape,0.1865633198100282
3,ETTh1,336,pfarm,1501,NBEATSx,mape,0.1865481258679391
3,ETTh1,336,iprollcov,751,NHITS,mape,0.1865146264728563
3,ETTh1,720,iprollcorr,1001,DeepNPTS,mape,0.186461261001871
3,ETTh1,336,pmutual_info,1001,MLP,mape,0.1864136495875835
3,ETTh1,336,iprollcov,501,NBEATSx,mape,0.1864033965019594
3,ETTh1,336,prollcorr,1001,NBEATSx,mape,0.1863796186515401
3,ETTh1,336,iprollcov,1251,BiTCN,mape,0.186373232921421
3,ETTh1,336,ipentropy,501,NBEATSx,mape,0.1863563049183293
3,ETTh1,336,ipentropy,1501,TFT,mape,0.186343902782496
3,ETTh1,336,ipmutual_info,1251,TFT,mape,0.1863364223737251
3,ETTh1,336,pfarm,501,MLP,mape,0.1863050694336654
3,ETTh1,720,prollcorr,501,DeepNPTS,mape,0.1862611261279812
3,ETTh1,336,prollcov,1501,TFT,mape,0.1862337918932095
3,ETTh1,336,pentropy,1001,BiTCN,mape,0.1861618813952301
3,ETTh1,336,pmutual_info,1501,NBEATSx,mape,0.1861125996188444
3,ETTh1,720,prollcov,1251,DeepNPTS,mape,0.1860737117114606
3,ETTh1,336,ipentropy,1001,NBEATSx,mape,0.1860564106101041
3,ETTh1,720,pmutual_info,1001,DeepNPTS,mape,0.1860043310881237
3,ETTh1,336,pmutual_info,1251,NBEATSx,mape,0.1859319938391974
3,ETTh1,336,ipentropy,751,NBEATSx,mape,0.1859129534393369
3,ETTh1,336,ipmutual_info,1001,TFT,mape,0.1858743332684396
3,ETTh1,336,pfarm,501,TFT,mape,0.1858340547136076
3,ETTh1,336,iprollcov,1501,NBEATSx,mape,0.185806184176178
3,ETTh1,720,iprollcorr,1251,DeepNPTS,mape,0.1857659056638999
3,ETTh1,336,pfarm,501,NBEATSx,mape,0.1857523386828622
3,ETTh1,720,pentropy,751,DeepNPTS,mape,0.1857438246860141
3,ETTh1,720,ipmutual_info,751,DeepNPTS,mape,0.1857301691477111
3,ETTh1,336,iprollcov,751,NBEATSx,mape,0.1857104722473119
4,ETTh1,720,ipentropy,751,LSTM,smape,0.1856783566340921
3,ETTh1,336,pfarm,751,TFT,mape,0.1856544480112996
3,ETTh1,336,pfarm,1001,TFT,mape,0.1856473639018373
3,ETTh1,336,prollcorr,1251,TFT,mape,0.1856382872852177
3,ETTh1,720,prollcov,501,DeepNPTS,mape,0.1856327883952337
3,ETTh1,336,pentropy,1251,TFT,mape,0.1856015895114526
3,ETTh1,720,iprollcov,1001,DeepNPTS,mape,0.1855660973383829
3,ETTh1,336,prollcov,1001,MLP,mape,0.1854209225217162
3,ETTh1,336,prollcov,1251,MLP,mape,0.1854065150817072
3,ETTh1,336,iprollcov,1501,MLP,mape,0.1853820308918104
3,ETTh1,336,iprollcorr,1501,MLP,mape,0.1853769441986609
3,ETTh1,336,iprollcorr,1501,TFT,mape,0.1853766246019265
3,ETTh1,336,ipentropy,1001,TFT,mape,0.1853712091741275
3,ETTh1,336,pmutual_info,1001,TFT,mape,0.1853628328485348
3,ETTh1,336,prollcov,1251,TFT,mape,0.1853527397824886
3,ETTh1,336,ipentropy,1251,MLP,mape,0.1853155960181463
3,ETTh1,336,iprollcorr,751,NBEATSx,mape,0.1852624834851289
3,ETTh1,720,ipmutual_info,1001,TFT,mape,0.1852484528198262
3,ETTh1,336,pentropy,1501,TFT,mape,0.1852142868309933
3,ETTh1,336,pmutual_info,1501,MLP,mape,0.1851741075626381
3,ETTh1,336,pmutual_info,1251,TFT,mape,0.1851620237473182
3,ETTh1,720,ipmutual_info,1251,BiTCN,mape,0.1851556872703647
3,ETTh1,336,ipmutual_info,1251,MLP,mape,0.1850937886279003
3,ETTh1,720,pentropy,1251,TCN,mape,0.1850898032048039
3,ETTh1,336,pentropy,1501,MLP,mape,0.1850805949984997
3,ETTh1,336,prollcov,1501,MLP,mape,0.1850692913773216
3,ETTh1,336,prollcov,751,TFT,mape,0.185039310024904
3,ETTh1,336,ipmutual_info,751,TFT,mape,0.1850301848635495
3,ETTh1,336,pentropy,501,BiTCN,mape,0.1850254100644842
3,ETTh1,336,iprollcorr,751,MLP,mape,0.1850239425731292
4,ETTh1,720,pentropy,1251,GRU,smape,0.1850209792846445
3,ETTh1,336,pfarm,751,MLP,mape,0.1850174844634086
3,ETTh1,720,pmutual_info,1501,TFT,mape,0.1850019179479126
3,ETTh1,336,pentropy,1001,TFT,mape,0.1849861303593747
3,ETTh1,336,ipmutual_info,1251,BiTCN,mape,0.1849434726623014
3,ETTh1,720,iprollcov,501,DeepNPTS,mape,0.1848830986260838
3,ETTh1,336,pentropy,1251,MLP,mape,0.1848628202076396
3,ETTh1,336,ipmutual_info,1001,MLP,mape,0.1848466513890725
3,ETTh1,336,pfarm,1501,TFT,mape,0.1848386242190886
3,ETTh1,336,iprollcov,751,MLP,mape,0.1846909526285154
3,ETTh1,336,pmutual_info,751,TFT,mape,0.1846625582569774
3,ETTh1,336,identity,N/A,MLP,mape,0.184656027258813
3,ETTh1,336,pmutual_info,1501,TCN,mape,0.1846342357419105
3,ETTh1,336,prollcorr,1501,MLP,mape,0.1846066081274291
3,ETTh1,336,pfarm,1251,MLP,mape,0.1846047516647365
3,ETTh1,336,pfarm,501,BiTCN,mape,0.184595240961748
3,ETTh1,336,iprollcov,1501,TFT,mape,0.1845949936104452
3,ETTh1,720,pentropy,501,DeepNPTS,mape,0.1845456620748419
3,ETTh1,720,prollcov,1501,TFT,mape,0.1845228053714726
3,ETTh1,336,ipentropy,1501,MLP,mape,0.1845119802528109
3,ETTh1,336,iprollcov,1251,MLP,mape,0.1844474346548789
3,ETTh1,336,prollcov,501,MLP,mape,0.1844354314652353
3,ETTh1,336,prollcorr,1501,TFT,mape,0.1844335011546702
3,ETTh1,720,prollcorr,1501,TSMixerx,mape,0.1844165636342675
3,ETTh1,720,pfarm,751,TCN,mape,0.1844093613521834
4,ETTh1,720,iprollcov,1001,LSTM,smape,0.1844047347683831
3,ETTh1,336,iprollcorr,1251,MLP,mape,0.1843907257453174
3,ETTh1,720,prollcov,751,TCN,mape,0.1843872815754344
4,ETTh1,720,ipentropy,1001,GRU,smape,0.1843720860247222
3,ETTh1,720,prollcov,751,TSMixerx,mape,0.1843692078420942
3,ETTh1,720,pentropy,1001,DeepNPTS,mape,0.1843353165921141
3,ETTh1,336,ipmutual_info,751,MLP,mape,0.1843315317323637
3,ETTh1,720,prollcorr,1501,TCN,mape,0.1842824307952181
3,ETTh1,336,pentropy,1001,NBEATSx,mape,0.1842065667321949
3,ETTh1,336,pentropy,751,MLP,mape,0.1841878855001575
3,ETTh1,720,ipentropy,1251,TCN,mape,0.1841849615783663
3,ETTh1,336,prollcorr,501,MLP,mape,0.184143907564372
3,ETTh1,720,ipmutual_info,1251,TCN,mape,0.1841403744057941
3,ETTh1,336,ipmutual_info,501,MLP,mape,0.1841101758773479
3,ETTh1,720,pmutual_info,751,TCN,mape,0.1841053457307198
3,ETTh1,336,iprollcorr,1251,TFT,mape,0.1840517700319004
3,ETTh1,720,ipmutual_info,751,TFT,mape,0.1840500716981213
3,ETTh1,720,iprollcorr,1001,TFT,mape,0.184047711864921
3,ETTh1,336,ipentropy,751,MLP,mape,0.1840421822922097
3,ETTh1,336,prollcov,1251,BiTCN,mape,0.1840330447478251
3,ETTh1,336,pfarm,1001,MLP,mape,0.1839803549424852
3,ETTh1,336,iprollcov,501,MLP,mape,0.183976737727944
3,ETTh1,336,pmutual_info,501,TFT,mape,0.1839513050582254
3,ETTh1,336,ipentropy,1001,MLP,mape,0.1839489105433067
3,ETTh1,192,ipmutual_info,751,TCN,mape,0.1839448411827809
3,ETTh1,336,pmutual_info,751,BiTCN,mape,0.1839161285166419
3,ETTh1,336,prollcov,751,MLP,mape,0.1838802791791293
3,ETTh1,336,iprollcov,751,BiTCN,mape,0.183849660047333
3,ETTh1,192,iprollcov,1251,TFT,mape,0.1838256328224219
4,ETTh1,720,iprollcorr,1001,LSTM,smape,0.1837743113492096
0,ETTh1,720,ipmutual_info,1501,BiTCN,mse,0.1837565975643097
3,ETTh1,720,ipentropy,1501,TFT,mape,0.1837305863702992
3,ETTh1,336,ipentropy,1251,TFT,mape,0.1837275601392197
3,ETTh1,336,iprollcov,1251,LSTM,mape,0.1836824676591114
3,ETTh1,720,iprollcorr,1501,TCN,mape,0.1836647905473749
3,ETTh1,720,prollcov,751,TFT,mape,0.1836486600249317
3,ETTh1,192,identity,N/A,LSTM,mape,0.1836427173273689
3,ETTh1,336,pfarm,1501,MLP,mape,0.1835737056807134
3,ETTh1,720,iprollcov,1251,TSMixerx,mape,0.1834541333568601
3,ETTh1,720,prollcov,1501,TCN,mape,0.1834408849786596
3,ETTh1,336,pfarm,751,BiTCN,mape,0.1834209055567124
3,ETTh1,336,iprollcorr,1501,BiTCN,mape,0.1834090299316309
3,ETTh1,336,iprollcorr,1001,MLP,mape,0.1834061081173855
3,ETTh1,336,ipmutual_info,1501,MLP,mape,0.1833974630653221
3,ETTh1,336,pentropy,1001,MLP,mape,0.1833924681737947
3,ETTh1,720,ipentropy,751,TFT,mape,0.1833825016993103
3,ETTh1,336,ipmutual_info,501,BiTCN,mape,0.1833730018312739
3,ETTh1,336,pmutual_info,501,BiTCN,mape,0.1833361887443251
3,ETTh1,336,prollcorr,751,BiTCN,mape,0.1833140571227213
3,ETTh1,720,ipmutual_info,751,TCN,mape,0.1833086468007282
3,ETTh1,336,ipmutual_info,1251,GRU,mape,0.1832481759726997
3,ETTh1,720,prollcorr,1251,TFT,mape,0.1832324385782101
3,ETTh1,336,pmutual_info,1251,BiTCN,mape,0.1831877917494018
3,ETTh1,336,ipentropy,501,MLP,mape,0.183144444375079
3,ETTh1,336,iprollcov,751,GRU,mape,0.1830659358352901
3,ETTh1,720,pfarm,1001,TCN,mape,0.1829496250967387
3,ETTh1,336,iprollcorr,501,MLP,mape,0.1829142928456592
3,ETTh1,192,identity,N/A,TCN,mape,0.182881522805176
3,ETTh1,336,ipentropy,1001,GRU,mape,0.1828277662308224
3,ETTh1,720,iprollcov,1501,TFT,mape,0.1828270156977406
3,ETTh1,720,pentropy,1001,TSMixerx,mape,0.1828124597168076
3,ETTh1,720,ipentropy,1001,TSMixerx,mape,0.1827711017050126
3,ETTh1,720,pmutual_info,1251,TCN,mape,0.1827482906827752
3,ETTh1,720,prollcorr,501,TCN,mape,0.1827386563855909
3,ETTh1,336,pentropy,751,BiTCN,mape,0.1827298659314702
3,ETTh1,720,pfarm,501,TCN,mape,0.182684219684167
3,ETTh1,720,prollcorr,1001,TCN,mape,0.1826763213936532
3,ETTh1,336,ipentropy,501,BiTCN,mape,0.1826486460860028
3,ETTh1,336,pmutual_info,1501,LSTM,mape,0.1826037529774789
3,ETTh1,720,prollcorr,1251,TCN,mape,0.1825945602776293
3,ETTh1,720,ipentropy,751,TCN,mape,0.1825917672055632
3,ETTh1,336,pmutual_info,501,LSTM,mape,0.182569765190951
3,ETTh1,720,prollcov,501,TFT,mape,0.1825530147983755
3,ETTh1,720,prollcov,501,TCN,mape,0.1825288209460154
3,ETTh1,336,ipmutual_info,1501,LSTM,mape,0.1825191805131174
3,ETTh1,720,ipmutual_info,751,TSMixerx,mape,0.1825161288961161
3,ETTh1,336,pmutual_info,1501,GRU,mape,0.182515284932516
3,ETTh1,720,prollcov,1251,TCN,mape,0.1824298052008283
3,ETTh1,720,iprollcorr,751,TCN,mape,0.1824266429646721
3,ETTh1,720,pfarm,1501,TFT,mape,0.1824159146948301
3,ETTh1,720,prollcov,1001,TSMixerx,mape,0.1823791521699242
3,ETTh1,720,iprollcorr,501,TFT,mape,0.182355114450852
3,ETTh1,336,pfarm,1001,BiTCN,mape,0.1823503332900067
3,ETTh1,336,ipentropy,751,GRU,mape,0.1823084103551638
3,ETTh1,720,ipentropy,1501,TSMixerx,mape,0.1823048257116986
4,ETTh1,720,ipentropy,1501,LSTM,smape,0.1823000567000872
3,ETTh1,720,iprollcorr,1001,TSMixerx,mape,0.1822908076743746
3,ETTh1,720,prollcorr,1001,TFT,mape,0.1822672706626275
3,ETTh1,720,identity,N/A,TFT,mape,0.182259544857148
3,ETTh1,192,iprollcorr,1501,LSTM,mape,0.1822557825126792
0,ETTh1,720,pfarm,501,BiTCN,mse,0.1821948857474858
3,ETTh1,720,iprollcov,501,TCN,mape,0.1821665855668029
3,ETTh1,720,prollcov,1251,TFT,mape,0.1821576639774824
3,ETTh1,720,pentropy,1251,TFT,mape,0.1821224891583587
3,ETTh1,192,prollcorr,1251,TCN,mape,0.1821218696888842
3,ETTh1,720,iprollcov,1251,TFT,mape,0.1821024496400788
3,ETTh1,720,pfarm,1251,TFT,mape,0.1820770873148579
3,ETTh1,336,prollcorr,1001,BiTCN,mape,0.1820638473775942
3,ETTh1,720,ipentropy,751,TSMixerx,mape,0.1820396235248258
3,ETTh1,720,pmutual_info,501,TFT,mape,0.1820346262699866
3,ETTh1,192,ipmutual_info,1001,TCN,mape,0.1820195958944128
3,ETTh1,192,pmutual_info,1251,TCN,mape,0.1820031052911166
3,ETTh1,336,iprollcov,1501,GRU,mape,0.1819896720071307
3,ETTh1,720,ipentropy,1501,TCN,mape,0.1819888515545021
3,ETTh1,192,ipmutual_info,1251,TCN,mape,0.1819678191725808
4,ETTh1,720,ipentropy,1251,LSTM,smape,0.1819553984394483
3,ETTh1,192,iprollcov,1251,TCN,mape,0.1819459945104389
3,ETTh1,192,ipentropy,1501,TCN,mape,0.1819246241400587
3,ETTh1,336,identity,N/A,GRU,mape,0.1819004962142057
3,ETTh1,336,pmutual_info,1001,DeepNPTS,mape,0.1818981246206076
3,ETTh1,192,pfarm,1251,TCN,mape,0.1818942776109947
3,ETTh1,720,iprollcorr,751,TSMixerx,mape,0.1818904075396349
3,ETTh1,720,iprollcov,501,TSMixerx,mape,0.1818753377214073
3,ETTh1,192,ipentropy,501,TCN,mape,0.1818596581888825
3,ETTh1,720,ipmutual_info,501,TFT,mape,0.1818454966052839
3,ETTh1,192,pentropy,1251,LSTM,mape,0.181830213068443
3,ETTh1,720,iprollcorr,501,TCN,mape,0.1818262498847702
3,ETTh1,192,iprollcov,1001,TCN,mape,0.1818174235091079
3,ETTh1,720,ipmutual_info,1251,TSMixerx,mape,0.1818141590102497
3,ETTh1,336,pmutual_info,1251,MLP,mape,0.1818041443327001
3,ETTh1,192,pentropy,1251,TCN,mape,0.1818032473170175
3,ETTh1,720,iprollcov,501,TFT,mape,0.1817938735953425
3,ETTh1,192,iprollcorr,1501,TCN,mape,0.1817888038781586
3,ETTh1,720,prollcorr,751,TCN,mape,0.1817770176357299
3,ETTh1,192,pentropy,501,TCN,mape,0.1817692900652567
0,ETTh1,720,pentropy,1501,BiTCN,mse,0.1817657920237
3,ETTh1,720,pentropy,1501,TFT,mape,0.1817614691536059
3,ETTh1,192,iprollcorr,1251,TCN,mape,0.1817463085755695
3,ETTh1,720,pentropy,1501,TCN,mape,0.1817408268187462
3,ETTh1,336,iprollcorr,1001,BiTCN,mape,0.1817346720630104
3,ETTh1,720,pmutual_info,1251,TSMixerx,mape,0.1817184362309739
3,ETTh1,720,ipentropy,1001,TCN,mape,0.1817121172537589
3,ETTh1,336,prollcov,751,BiTCN,mape,0.1817005766521791
3,ETTh1,720,iprollcorr,1501,TFT,mape,0.1816934720695351
3,ETTh1,720,ipentropy,501,TCN,mape,0.1816904829654599
3,ETTh1,720,iprollcov,751,TFT,mape,0.1816598430544992
3,ETTh1,192,iprollcorr,501,TCN,mape,0.181657537984566
3,ETTh1,192,pfarm,1001,TCN,mape,0.1816370139190106
3,ETTh1,336,iprollcov,1001,GRU,mape,0.1816329907789749
3,ETTh1,192,ipmutual_info,1501,LSTM,mape,0.1816121044186377
3,ETTh1,720,iprollcov,751,TCN,mape,0.1816034734406984
3,ETTh1,192,pmutual_info,501,TCN,mape,0.1815923168450302
3,ETTh1,192,pentropy,1001,TCN,mape,0.1815893783456825
3,ETTh1,192,prollcov,751,TCN,mape,0.1815858022204292
3,ETTh1,336,iprollcorr,1001,LSTM,mape,0.1815849660044928
3,ETTh1,720,iprollcov,1251,TCN,mape,0.181550934733894
3,ETTh1,720,iprollcov,1001,TSMixerx,mape,0.1815340973797942
3,ETTh1,720,pmutual_info,1501,TCN,mape,0.1815212722753337
3,ETTh1,720,prollcorr,751,TFT,mape,0.1815204471069429
3,ETTh1,336,iprollcorr,1251,DeepNPTS,mape,0.181517773714923
3,ETTh1,720,prollcorr,1001,TSMixerx,mape,0.1815164205799643
3,ETTh1,720,iprollcorr,1251,TSMixerx,mape,0.1814919309537496
3,ETTh1,336,pmutual_info,501,DeepNPTS,mape,0.1814697339105093
3,ETTh1,192,prollcov,1251,TCN,mape,0.1814438775292147
3,ETTh1,192,prollcov,501,TCN,mape,0.1814253267854193
3,ETTh1,720,pfarm,1001,TFT,mape,0.1814187492317776
3,ETTh1,720,pentropy,1251,TSMixerx,mape,0.1814147500678999
3,ETTh1,192,ipentropy,1001,TCN,mape,0.181393482299071
3,ETTh1,720,ipmutual_info,501,TCN,mape,0.1813923814534521
3,ETTh1,720,ipmutual_info,501,TSMixerx,mape,0.1813691617850408
3,ETTh1,336,pentropy,751,GRU,mape,0.1813614168504738
3,ETTh1,336,prollcorr,1501,GRU,mape,0.1813574627616927
3,ETTh1,720,ipmutual_info,1501,TFT,mape,0.181314118969985
3,ETTh1,720,prollcorr,501,TFT,mape,0.1813122195807587
3,ETTh1,720,pentropy,501,TFT,mape,0.181305534858078
3,ETTh1,192,ipentropy,501,TFT,mape,0.1812825897052953
3,ETTh1,720,pfarm,1251,TSMixerx,mape,0.1812727067255767
3,ETTh1,720,iprollcov,1001,TFT,mape,0.1812556513488821
3,ETTh1,192,ipentropy,751,TCN,mape,0.1812454667931275
3,ETTh1,192,pmutual_info,1501,TCN,mape,0.1812376138618237
3,ETTh1,192,pentropy,751,TCN,mape,0.1812346199467164
3,ETTh1,720,prollcorr,1251,TSMixerx,mape,0.1812191026994229
3,ETTh1,192,prollcorr,1001,TCN,mape,0.1812081480895259
3,ETTh1,720,pentropy,751,TFT,mape,0.181205658920128
3,ETTh1,192,iprollcorr,1001,TCN,mape,0.1811541319045695
3,ETTh1,192,pentropy,1501,TCN,mape,0.1811037955072313
3,ETTh1,192,iprollcov,501,TCN,mape,0.1810907248270135
3,ETTh1,336,pfarm,1501,BiTCN,mape,0.1810299294405086
3,ETTh1,336,pfarm,1001,GRU,mape,0.1810033272885238
3,ETTh1,192,pfarm,751,TFT,mape,0.1809843453940334
3,ETTh1,96,pentropy,1501,NBEATSx,mape,0.1809347666048199
3,ETTh1,720,iprollcorr,1251,TCN,mape,0.1808950395813479
3,ETTh1,96,ipmutual_info,501,NBEATSx,mape,0.1808797145581811
3,ETTh1,720,pfarm,751,TFT,mape,0.1808711627378926
3,ETTh1,192,iprollcov,501,LSTM,mape,0.180857639376898
3,ETTh1,720,pfarm,501,TFT,mape,0.180852635997868
3,ETTh1,720,prollcov,1001,TFT,mape,0.1808175533060383
3,ETTh1,336,pentropy,1251,GRU,mape,0.1808121771754117
3,ETTh1,720,iprollcorr,1001,TCN,mape,0.180801481976311
3,ETTh1,720,pmutual_info,751,TFT,mape,0.1807363303197408
3,ETTh1,336,pmutual_info,751,DeepNPTS,mape,0.1807305937048645
3,ETTh1,720,ipmutual_info,1501,TCN,mape,0.1807141138569122
3,ETTh1,720,pmutual_info,1001,TCN,mape,0.1807101283549086
3,ETTh1,720,pentropy,751,TCN,mape,0.1807053430516428
3,ETTh1,336,iprollcorr,501,DeepNPTS,mape,0.1806987420376014
3,ETTh1,720,ipmutual_info,1001,TCN,mape,0.1806810497972762
3,ETTh1,720,pfarm,1251,TCN,mape,0.180641732412016
3,ETTh1,336,pfarm,1001,DeepNPTS,mape,0.1806372993992805
3,ETTh1,720,ipmutual_info,1251,TFT,mape,0.1806339927570265
3,ETTh1,720,pentropy,1001,TCN,mape,0.180631328688303
3,ETTh1,192,pmutual_info,1501,TFT,mape,0.1806215346807589
3,ETTh1,720,pfarm,1501,TCN,mape,0.1806146856297066
3,ETTh1,336,ipmutual_info,501,GRU,mape,0.1806108297527114
3,ETTh1,720,prollcorr,1501,TFT,mape,0.1806024314557174
3,ETTh1,720,identity,N/A,TCN,mape,0.180586393982662
3,ETTh1,720,pmutual_info,501,TCN,mape,0.1805784048097067
3,ETTh1,336,pentropy,1501,BiTCN,mape,0.1805666669747441
4,ETTh1,720,prollcov,1001,LSTM,smape,0.18055457605111
3,ETTh1,720,pentropy,501,TCN,mape,0.1805403472393293
4,ETTh1,720,iprollcov,1501,LSTM,smape,0.1805068412086046
3,ETTh1,720,ipentropy,1001,TFT,mape,0.1805064233324496
3,ETTh1,720,pmutual_info,1001,TFT,mape,0.1805024136183142
3,ETTh1,336,pfarm,1501,LSTM,mape,0.1804767862231051
3,ETTh1,336,iprollcorr,1001,GRU,mape,0.1804668074194693
3,ETTh1,336,prollcov,1001,BiTCN,mape,0.1804232339555753
3,ETTh1,336,iprollcorr,751,GRU,mape,0.1803862442229977
3,ETTh1,336,prollcorr,1001,GRU,mape,0.180351703130809
3,ETTh1,336,ipmutual_info,1501,DeepNPTS,mape,0.1802919035854259
3,ETTh1,336,ipmutual_info,1001,GRU,mape,0.1802881170705685
3,ETTh1,336,iprollcov,501,GRU,mape,0.1802556880515144
3,ETTh1,336,ipmutual_info,1251,LSTM,mape,0.1802292449016719
3,ETTh1,336,pentropy,751,LSTM,mape,0.1802200069308674
3,ETTh1,336,prollcorr,1501,BiTCN,mape,0.1802085237196616
3,ETTh1,192,pfarm,501,LSTM,mape,0.1801300572909528
3,ETTh1,720,pfarm,501,MLP,mape,0.1801127658698621
3,ETTh1,336,ipentropy,1251,DeepNPTS,mape,0.1800692852626899
3,ETTh1,336,ipmutual_info,501,DeepNPTS,mape,0.1799940133971825
3,ETTh1,336,pentropy,1001,LSTM,mape,0.1799914296475454
3,ETTh1,192,pmutual_info,1001,TCN,mape,0.1799280756531706
